Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
29,P10,3303.01,4113.98,321,191,93,117.68,Clothing,Breads,Mid-West,SKU_48,168.52,Roshni,0.74,4.04,InStore,New Store
29,P10,1349.76,3130.99,498,122,76,214.47,Clothing,Berries,Kerry/Limerick,SKU_49,489.45,Roshni,0.25,1.86,InStore,Arklow Store
29,P10,2462.86,4955.34,203,54,71,46.06,Clothing,Dairy,South Dublin,SKU_50,124.04,Zeta,0.47,3.81,GHS,New Store
29,P10,601.06,768.26,200,240,99,194.74,Fresh,Breads,North Dublin,SKU_51,255.64,Roshni,0.58,3.45,InStore,Wilton Store
29,P10,2406.55,3695.44,91,116,86,210.42,Clothing,Juice,Kerry/Limerick,SKU_52,33.14,Roshni,0.35,1.96,GHS,Wexford Store
29,P10,1803.31,7887.24,413,246,97,220.2,Packaged,Frozen Foods,Mid-West,SKU_53,241.57,Zeta,0.41,1.35,GHS,New Store
29,P10,7541.66,2303.37,468,60,75,207.37,Fresh,Breads,South Dublin,SKU_54,455.98,Wick,0.79,4.09,GHS,Wilton Store
29,P10,5449.69,6166.49,431,161,78,82.29,Packaged,Breads,Mid-West,SKU_55,241.53,Zeta,0.93,1.43,InStore,Arklow Store
29,P10,8178.61,1317.23,477,188,79,331.61,Fresh,Snacks,Kerry/Limerick,SKU_56,395.44,Omega,0.77,1.74,GHS,Arklow Store
29,P10,9915.67,6632.37,75,281,70,133.79,Packaged,Beers,North Dublin,SKU_57,91.57,Wick,0.78,4.15,GHS,New Store
29,P10,7559.44,9243.39,466,38,72,275.09,Fresh,Breads,Mid-West,SKU_58,58.29,Roshni,0.33,0.86,InStore,Wilton Store
29,P10,4583.48,1709.18,192,297,89,303.53,Fresh,Juice,Mid-West,SKU_59,465.46,Zeta,0.4,1.46,GHS,Wilton Store
29,P10,1336.59,6730.72,118,44,95,373.27,Packaged,Frozen Foods,Mid-West,SKU_60,155.68,Roshni,0.32,1.93,InStore,Wilton Store
29,P10,1407.97,5316.99,496,277,82,129.63,Fresh,Breads,North Dublin,SKU_61,394.25,Wick,0.16,4.28,InStore,Wilton Store
29,P10,9751.14,7417.84,489,200,100,376.12,Clothing,Juice,Mid-West,SKU_62,110.03,Omega,0.57,1.35,InStore,Arklow Store
29,P10,3065.76,4068.12,251,56,84,63.07,Fresh,Juice,Kerry/Limerick,SKU_63,412.52,Omega,0.97,1.55,GHS,Wilton Store
29,P10,1704.11,3590.53,97,77,81,263.3,Clothing,Snacks,North Dublin,SKU_64,461.73,Zeta,0.11,3.1,GHS,Wilton Store
29,P10,4022.19,1411.66,326,81,90,21.44,Clothing,Juice,South Dublin,SKU_65,80.02,Omega,0.82,2.7,InStore,Wexford Store
29,P10,3587.53,1632.51,482,133,96,361.83,Packaged,Snacks,Kerry/Limerick,SKU_66,206.44,Zeta,0.6,3.49,GHS,Arklow Store
29,P10,1209.73,5680.28,239,259,100,264.0,Clothing,Berries,North Dublin,SKU_67,336.94,Roshni,0.56,3.9,GHS,Wexford Store
29,P10,9306.15,8982.9,148,101,84,421.97,Clothing,Snacks,Mid-West,SKU_68,190.69,Omega,0.26,1.58,InStore,New Store
29,P10,4021.31,1162.07,136,107,96,498.95,Packaged,Breads,Kerry/Limerick,SKU_69,266.64,Omega,0.52,3.25,GHS,New Store
29,P10,8518.25,1560.26,157,183,97,425.6,Clothing,Frozen Foods,South Dublin,SKU_70,98.42,Omega,0.82,0.79,GHS,New Store
29,P10,9988.3,7897.07,445,234,75,442.51,Clothing,Breads,Kerry/Limerick,SKU_71,371.85,Wick,0.89,2.21,GHS,Arklow Store
29,P10,1337.18,5956.55,320,258,99,170.78,Fresh,Snacks,North Dublin,SKU_72,161.2,Roshni,0.26,4.87,InStore,Wilton Store
29,P10,8295.48,988.9,72,109,92,119.41,Clothing,Juice,Mid-West,SKU_73,146.23,Zeta,0.58,3.98,GHS,Arklow Store
29,P10,3004.44,623.48,345,237,80,437.28,Fresh,Breads,Mid-West,SKU_74,296.7,Omega,0.51,4.29,GHS,Arklow Store
29,P10,5030.47,2580.87,339,285,80,340.23,Clothing,Berries,South Dublin,SKU_75,496.73,Zeta,0.71,2.08,GHS,Wilton Store
29,P10,8096.91,5721.95,249,258,81,402.51,Clothing,Beers,Kerry/Limerick,SKU_76,179.01,Roshni,0.66,1.94,InStore,Arklow Store
29,P10,2762.75,5111.13,277,290,74,404.49,Clothing,Dairy,South Dublin,SKU_77,331.15,Omega,0.69,0.95,GHS,Wilton Store
29,P10,1467.33,2587.2,432,265,81,474.4,Fresh,Dairy,Kerry/Limerick,SKU_78,268.0,Wick,0.61,3.17,InStore,Wexford Store
29,P10,6039.47,2480.09,494,185,85,152.35,Packaged,Breads,South Dublin,SKU_79,460.74,Omega,0.85,3.01,InStore,Arklow Store
29,P10,1129.04,5934.75,90,38,92,416.33,Packaged,Berries,South Dublin,SKU_80,497.89,Omega,0.21,3.19,InStore,Arklow Store
29,P10,8552.07,8779.66,498,129,87,358.31,Clothing,Beers,Kerry/Limerick,SKU_81,493.4,Roshni,0.48,3.25,InStore,Wexford Store
29,P10,6702.81,6458.45,95,73,91,57.67,Clothing,Breads,Kerry/Limerick,SKU_82,276.82,Wick,0.43,4.76,InStore,Arklow Store
29,P10,6523.66,9409.87,350,117,73,116.56,Clothing,Snacks,South Dublin,SKU_83,72.0,Roshni,0.8,1.98,GHS,Wexford Store
29,P10,2937.88,1317.68,76,297,87,319.59,Fresh,Frozen Foods,South Dublin,SKU_84,323.9,Roshni,0.33,4.06,InStore,Wexford Store
29,P10,3700.0,5351.7,239,211,99,37.67,Packaged,Berries,South Dublin,SKU_85,81.05,Roshni,0.69,1.64,InStore,New Store
29,P10,7256.78,6707.48,358,189,89,103.91,Fresh,Dairy,South Dublin,SKU_86,306.45,Zeta,0.31,1.84,GHS,Arklow Store
29,P10,6775.38,3312.84,394,252,80,390.47,Packaged,Beers,South Dublin,SKU_87,375.37,Omega,0.88,3.12,GHS,Wilton Store
29,P10,784.81,8392.52,363,221,96,452.53,Fresh,Berries,North Dublin,SKU_88,230.43,Omega,0.66,1.84,GHS,Wilton Store
29,P10,8592.05,7384.32,348,245,85,325.9,Clothing,Snacks,Kerry/Limerick,SKU_89,11.07,Wick,0.57,3.56,GHS,Arklow Store
29,P10,8357.5,3952.06,181,158,84,267.59,Packaged,Juice,South Dublin,SKU_90,307.94,Omega,0.5,3.5,InStore,Wilton Store
29,P10,7036.38,7656.38,167,285,75,15.9,Clothing,Dairy,Mid-West,SKU_91,164.58,Roshni,0.96,1.38,InStore,Wilton Store
29,P10,5062.94,2241.63,284,232,71,425.32,Packaged,Dairy,Mid-West,SKU_92,130.1,Omega,0.46,2.35,InStore,Arklow Store
29,P10,6720.93,6563.88,171,132,92,340.64,Clothing,Breads,South Dublin,SKU_93,183.52,Roshni,0.18,1.18,InStore,New Store
29,P10,3500.8,2246.06,304,30,92,265.17,Clothing,Breads,South Dublin,SKU_94,346.0,Wick,0.9,4.21,GHS,Wilton Store
29,P10,3057.96,2066.51,386,130,78,376.39,Clothing,Frozen Foods,South Dublin,SKU_95,44.8,Omega,0.16,3.07,GHS,Arklow Store
29,P10,8059.68,1191.49,215,218,91,51.43,Clothing,Berries,Kerry/Limerick,SKU_96,119.14,Roshni,0.38,1.74,GHS,New Store
29,P10,2271.07,3315.14,300,282,75,267.1,Fresh,Beers,Mid-West,SKU_97,59.17,Omega,0.23,0.56,GHS,Wexford Store
29,P10,3433.74,5687.88,308,211,81,236.93,Clothing,Juice,North Dublin,SKU_98,89.21,Wick,0.98,2.48,GHS,Wilton Store
29,P10,6460.89,3723.81,181,208,83,212.27,Clothing,Beers,South Dublin,SKU_99,377.36,Roshni,0.67,4.72,InStore,Wexford Store
29,P10,3971.44,3345.39,219,189,93,376.06,Packaged,Frozen Foods,North Dublin,SKU_100,114.03,Zeta,0.74,2.9,InStore,Wexford Store
29,P11,1825.35,3996.17,376,286,91,462.77,Packaged,Berries,Mid-West,SKU_1,284.05,Zeta,0.44,3.94,GHS,Arklow Store
29,P11,1015.67,1909.34,229,127,78,46.36,Fresh,Dairy,Mid-West,SKU_2,48.39,Zeta,0.71,3.95,InStore,New Store
29,P11,660.23,9101.47,151,88,89,98.39,Fresh,Juice,North Dublin,SKU_3,21.72,Zeta,0.29,2.58,GHS,Arklow Store
29,P11,6403.49,4398.36,351,157,82,213.41,Fresh,Berries,Kerry/Limerick,SKU_4,469.35,Wick,0.83,1.47,GHS,Wexford Store
29,P11,5217.02,4762.79,387,176,91,40.16,Packaged,Dairy,North Dublin,SKU_5,348.82,Omega,0.83,2.3,GHS,Wexford Store
29,P11,6397.49,8081.81,61,63,95,298.56,Clothing,Snacks,Mid-West,SKU_6,272.58,Roshni,0.49,2.68,InStore,Wexford Store
29,P11,1509.86,1248.85,462,246,82,159.88,Fresh,Dairy,North Dublin,SKU_7,172.91,Roshni,0.76,2.65,GHS,New Store
29,P11,9839.43,1184.02,401,189,96,32.4,Packaged,Frozen Foods,Mid-West,SKU_8,292.45,Omega,0.76,1.66,GHS,New Store
29,P11,4417.18,6720.05,286,280,99,495.84,Clothing,Snacks,South Dublin,SKU_9,429.47,Wick,0.16,0.76,GHS,Wexford Store
29,P11,1912.01,4957.57,342,149,99,19.63,Clothing,Beers,South Dublin,SKU_10,18.28,Omega,0.88,3.5,InStore,Wexford Store
29,P11,6671.37,4059.52,382,204,82,471.59,Packaged,Juice,Mid-West,SKU_11,311.13,Omega,0.26,4.99,GHS,Wexford Store
29,P11,828.81,8381.06,127,93,79,153.74,Packaged,Dairy,Mid-West,SKU_12,368.64,Omega,0.72,1.77,InStore,New Store
29,P11,2007.01,8569.15,439,119,89,161.39,Clothing,Berries,South Dublin,SKU_13,263.6,Wick,0.98,2.66,GHS,Arklow Store
29,P11,2397.96,2001.87,175,239,71,402.53,Fresh,Frozen Foods,South Dublin,SKU_14,457.55,Roshni,0.97,1.01,GHS,Wexford Store
29,P11,7812.18,6756.11,184,250,72,333.01,Fresh,Snacks,South Dublin,SKU_15,395.87,Roshni,0.58,0.98,InStore,New Store
29,P11,3057.52,9046.06,171,161,89,411.37,Clothing,Breads,South Dublin,SKU_16,350.34,Omega,0.94,2.52,GHS,New Store
29,P11,4591.91,4587.85,276,30,90,219.6,Fresh,Berries,North Dublin,SKU_17,121.8,Omega,0.27,1.94,InStore,Arklow Store
29,P11,7850.17,4094.97,405,143,99,363.84,Fresh,Breads,Kerry/Limerick,SKU_18,241.11,Wick,0.25,2.21,GHS,Wilton Store
29,P11,2417.75,931.63,413,120,79,332.35,Fresh,Juice,South Dublin,SKU_19,170.11,Wick,0.29,3.87,GHS,New Store
29,P11,8050.31,6758.25,300,197,88,46.11,Fresh,Berries,Mid-West,SKU_20,97.51,Omega,0.71,3.63,GHS,New Store
29,P11,5600.04,2675.67,417,142,82,184.87,Clothing,Juice,Mid-West,SKU_21,102.69,Zeta,0.22,2.96,GHS,Wexford Store
29,P11,1292.52,5245.77,430,90,88,196.05,Clothing,Berries,Kerry/Limerick,SKU_22,35.42,Zeta,0.17,1.55,InStore,Wexford Store
29,P11,1595.13,8104.95,210,36,97,317.74,Fresh,Frozen Foods,North Dublin,SKU_23,405.86,Zeta,0.95,2.82,InStore,Wexford Store
29,P11,7484.1,5663.45,204,136,81,194.08,Fresh,Breads,Kerry/Limerick,SKU_24,430.88,Wick,0.58,1.24,GHS,Wexford Store
29,P11,4285.52,7518.64,410,170,97,267.84,Fresh,Beers,Kerry/Limerick,SKU_25,59.33,Zeta,0.51,2.04,InStore,Wexford Store
29,P11,9758.06,5531.12,264,127,73,315.83,Fresh,Dairy,Kerry/Limerick,SKU_26,413.86,Wick,0.3,2.52,GHS,Wexford Store
29,P11,2581.29,2020.29,249,50,72,421.99,Packaged,Frozen Foods,North Dublin,SKU_27,83.39,Wick,0.27,2.18,GHS,New Store
29,P11,3065.62,5828.09,316,114,87,179.45,Fresh,Beers,Mid-West,SKU_28,149.67,Omega,0.34,4.29,InStore,Wilton Store
29,P11,5905.17,8244.54,90,62,75,301.08,Fresh,Dairy,Kerry/Limerick,SKU_29,198.91,Zeta,0.32,1.09,GHS,Arklow Store
29,P11,2818.68,1029.98,222,206,72,362.33,Packaged,Breads,Kerry/Limerick,SKU_30,480.36,Roshni,0.87,4.42,GHS,Wexford Store
29,P11,3897.82,490.75,92,61,88,407.34,Clothing,Juice,Mid-West,SKU_31,481.44,Wick,0.89,3.2,GHS,Wexford Store
29,P11,1557.09,8928.92,251,190,90,243.85,Packaged,Berries,Kerry/Limerick,SKU_32,125.29,Omega,0.61,4.06,GHS,New Store
29,P11,7317.58,6666.32,176,219,89,138.54,Fresh,Berries,Mid-West,SKU_33,419.71,Roshni,0.69,0.69,GHS,New Store
29,P11,8891.22,8600.95,265,209,83,29.69,Fresh,Juice,Kerry/Limerick,SKU_34,498.07,Zeta,0.32,4.48,InStore,Arklow Store
29,P11,6796.81,8961.63,351,176,92,475.23,Clothing,Dairy,South Dublin,SKU_35,199.82,Wick,0.48,4.38,InStore,Wilton Store
29,P11,7882.65,7734.82,367,285,92,69.39,Fresh,Berries,North Dublin,SKU_36,229.08,Omega,0.56,1.58,InStore,Wexford Store
29,P11,4738.7,8458.77,169,112,100,448.78,Clothing,Snacks,North Dublin,SKU_37,492.23,Zeta,0.34,4.67,GHS,New Store
29,P11,1771.65,3903.02,94,151,83,252.08,Clothing,Beers,North Dublin,SKU_38,151.3,Omega,0.31,2.61,InStore,Wexford Store
29,P11,1453.54,4828.75,453,68,77,49.83,Packaged,Frozen Foods,South Dublin,SKU_39,452.08,Wick,0.31,1.97,GHS,Arklow Store
29,P11,6283.94,3694.08,338,218,97,411.49,Clothing,Snacks,Mid-West,SKU_40,58.75,Zeta,0.47,3.52,InStore,Wilton Store
29,P11,3970.03,9166.79,289,139,71,397.43,Fresh,Juice,South Dublin,SKU_41,266.15,Omega,0.12,2.54,InStore,Wexford Store
29,P11,4980.95,8142.8,468,299,82,152.17,Fresh,Juice,North Dublin,SKU_42,168.18,Wick,0.99,1.68,InStore,Arklow Store
29,P11,9896.13,8293.35,238,182,82,338.26,Fresh,Berries,Kerry/Limerick,SKU_43,263.36,Wick,0.33,3.35,InStore,Wexford Store
29,P11,7065.3,9478.35,225,32,90,278.79,Packaged,Snacks,South Dublin,SKU_44,236.55,Omega,0.26,0.85,GHS,New Store
29,P11,3559.98,9288.07,377,207,94,365.94,Packaged,Dairy,South Dublin,SKU_45,48.64,Omega,0.4,2.31,InStore,Arklow Store
29,P11,4442.51,6891.75,325,153,97,234.03,Clothing,Juice,Mid-West,SKU_46,457.16,Roshni,0.14,4.96,InStore,Arklow Store
29,P11,4817.06,7182.75,486,179,94,464.82,Fresh,Berries,South Dublin,SKU_47,92.11,Wick,0.49,4.52,InStore,Wexford Store
29,P11,611.48,8125.35,176,222,96,104.9,Fresh,Juice,South Dublin,SKU_48,414.47,Roshni,0.86,0.59,InStore,Arklow Store
29,P11,2391.05,8934.08,325,37,78,77.96,Clothing,Juice,Mid-West,SKU_49,143.93,Omega,0.2,5.0,GHS,Arklow Store
29,P11,9641.37,6729.39,296,210,93,48.65,Packaged,Breads,Kerry/Limerick,SKU_50,277.75,Roshni,0.75,1.8,GHS,New Store
29,P11,2311.74,8329.41,176,162,89,101.1,Packaged,Frozen Foods,South Dublin,SKU_51,460.14,Wick,0.48,0.89,GHS,Wexford Store
29,P11,1774.37,1781.62,254,201,93,200.42,Fresh,Breads,Kerry/Limerick,SKU_52,206.69,Zeta,0.46,1.52,InStore,New Store
29,P11,973.14,5065.87,324,80,84,394.18,Fresh,Breads,North Dublin,SKU_53,22.28,Omega,0.35,4.77,InStore,Wilton Store
29,P11,8746.61,8260.81,167,202,89,169.16,Fresh,Breads,Kerry/Limerick,SKU_54,380.17,Wick,0.32,4.93,InStore,New Store
29,P11,8042.48,7705.03,364,189,85,256.54,Clothing,Beers,North Dublin,SKU_55,427.86,Wick,0.59,2.51,GHS,Arklow Store
29,P11,636.53,3000.47,141,54,82,347.75,Packaged,Dairy,South Dublin,SKU_56,353.34,Zeta,0.28,1.3,GHS,Wexford Store
29,P11,4624.18,6929.41,321,132,95,143.35,Clothing,Berries,Mid-West,SKU_57,473.46,Omega,0.97,2.06,GHS,Wilton Store
29,P11,8256.9,4289.76,51,130,91,18.2,Fresh,Snacks,Kerry/Limerick,SKU_58,62.67,Omega,0.38,2.33,InStore,New Store
29,P11,7822.37,812.25,97,242,70,422.59,Fresh,Breads,Mid-West,SKU_59,471.76,Roshni,0.32,0.94,GHS,New Store
29,P11,4120.19,4584.18,343,245,83,225.43,Packaged,Frozen Foods,North Dublin,SKU_60,36.4,Omega,0.83,0.98,GHS,Wilton Store
29,P11,8954.03,8476.91,213,260,99,224.32,Clothing,Juice,South Dublin,SKU_61,64.29,Omega,0.99,3.2,GHS,New Store
29,P11,2108.25,3093.22,140,186,92,50.74,Fresh,Dairy,Mid-West,SKU_62,390.93,Zeta,0.46,3.2,GHS,Wexford Store
29,P11,9438.25,4174.32,215,73,84,193.21,Fresh,Dairy,Kerry/Limerick,SKU_63,275.8,Wick,0.92,2.52,InStore,New Store
29,P11,8580.2,6239.16,462,69,78,175.87,Clothing,Dairy,Mid-West,SKU_64,446.04,Wick,0.64,4.36,GHS,Arklow Store
29,P11,4685.17,4082.34,356,104,95,304.67,Clothing,Juice,South Dublin,SKU_65,265.53,Omega,0.58,2.98,GHS,Wilton Store
29,P11,3023.83,8761.44,169,138,80,278.07,Clothing,Juice,Kerry/Limerick,SKU_66,26.98,Roshni,0.9,2.75,InStore,Wexford Store
29,P11,1528.62,3826.73,248,220,89,466.16,Packaged,Beers,South Dublin,SKU_67,494.09,Zeta,0.77,1.72,GHS,New Store
29,P11,1344.23,8621.56,405,44,98,369.08,Fresh,Snacks,Mid-West,SKU_68,405.94,Roshni,0.28,2.93,InStore,Wilton Store
29,P11,1987.43,3579.97,382,224,78,399.74,Packaged,Juice,Mid-West,SKU_69,222.39,Roshni,0.78,4.37,InStore,Arklow Store
29,P11,4119.43,8214.71,158,254,94,251.48,Fresh,Beers,Mid-West,SKU_70,126.61,Omega,0.67,4.06,InStore,Wilton Store
29,P11,6669.85,3339.75,392,147,100,76.43,Clothing,Beers,North Dublin,SKU_71,131.42,Roshni,0.22,0.6,GHS,Wilton Store
29,P11,1727.01,5920.64,432,66,96,85.82,Clothing,Dairy,South Dublin,SKU_72,120.17,Omega,0.88,4.45,InStore,Arklow Store
29,P11,5616.72,2402.28,291,148,92,102.13,Packaged,Juice,Kerry/Limerick,SKU_73,349.09,Omega,0.97,1.09,GHS,Arklow Store
29,P11,5173.1,1757.19,233,242,74,230.88,Packaged,Dairy,South Dublin,SKU_74,337.3,Roshni,0.13,2.19,GHS,Arklow Store
29,P11,7441.03,9149.73,73,147,92,475.11,Clothing,Berries,North Dublin,SKU_75,275.47,Zeta,0.62,2.65,GHS,Arklow Store
29,P11,9955.84,3590.57,259,125,92,337.28,Clothing,Breads,South Dublin,SKU_76,158.25,Roshni,0.64,0.78,InStore,New Store
29,P11,9514.72,5872.71,295,53,89,189.4,Fresh,Frozen Foods,South Dublin,SKU_77,259.55,Roshni,0.57,1.9,InStore,New Store
29,P11,1240.11,6734.75,289,299,92,400.55,Fresh,Breads,North Dublin,SKU_78,56.59,Wick,0.41,1.06,InStore,New Store
29,P11,2213.69,527.95,441,217,72,223.71,Clothing,Beers,North Dublin,SKU_79,46.73,Roshni,0.49,2.11,GHS,Wilton Store
29,P11,9519.59,9345.91,201,273,76,373.32,Packaged,Breads,Kerry/Limerick,SKU_80,87.82,Omega,0.42,1.34,GHS,Wexford Store
29,P11,6753.71,8728.63,475,183,89,46.73,Clothing,Snacks,Mid-West,SKU_81,415.99,Zeta,0.17,4.0,InStore,Wexford Store
29,P11,3894.86,7781.33,141,236,72,80.82,Fresh,Beers,North Dublin,SKU_82,470.6,Omega,0.44,4.27,GHS,Wexford Store
29,P11,752.78,1886.93,363,241,89,79.01,Clothing,Berries,Mid-West,SKU_83,62.0,Roshni,0.56,1.88,InStore,New Store
29,P11,4711.18,4425.29,273,151,90,213.73,Packaged,Breads,Mid-West,SKU_84,56.47,Omega,0.17,1.69,InStore,Arklow Store
29,P11,6059.22,7093.49,324,238,80,311.38,Packaged,Berries,Kerry/Limerick,SKU_85,133.71,Omega,0.61,3.17,GHS,Arklow Store
29,P11,5042.92,5900.28,170,93,83,252.85,Fresh,Berries,South Dublin,SKU_86,279.65,Zeta,0.44,0.58,InStore,Wilton Store
29,P11,2823.0,6333.69,169,251,86,494.68,Packaged,Breads,North Dublin,SKU_87,217.66,Omega,0.74,2.01,InStore,Wilton Store
29,P11,4479.61,8224.94,284,252,99,151.29,Packaged,Frozen Foods,Mid-West,SKU_88,48.49,Omega,0.17,1.38,InStore,Wilton Store
29,P11,9380.86,3158.44,411,300,91,491.95,Clothing,Snacks,South Dublin,SKU_89,350.51,Zeta,0.81,4.82,InStore,Wexford Store
29,P11,1774.29,4529.59,442,260,84,58.25,Fresh,Beers,North Dublin,SKU_90,163.15,Roshni,0.35,4.97,InStore,Wexford Store
29,P11,2147.78,3765.49,139,124,78,209.48,Fresh,Snacks,North Dublin,SKU_91,319.07,Roshni,0.83,2.88,GHS,New Store
29,P11,1117.81,5114.59,431,62,82,136.08,Fresh,Beers,Kerry/Limerick,SKU_92,446.59,Omega,0.38,4.51,GHS,Arklow Store
29,P11,5885.01,8104.39,318,236,95,286.74,Packaged,Juice,Kerry/Limerick,SKU_93,181.86,Roshni,0.47,2.93,GHS,Wilton Store
29,P11,4614.85,9378.49,393,135,86,444.1,Clothing,Frozen Foods,Mid-West,SKU_94,46.55,Roshni,0.65,3.32,InStore,Wilton Store
29,P11,3992.72,1705.29,464,63,86,291.81,Fresh,Juice,South Dublin,SKU_95,390.75,Wick,0.86,2.44,InStore,Wexford Store
29,P11,8149.12,6650.48,359,128,98,61.01,Fresh,Breads,South Dublin,SKU_96,409.3,Zeta,0.11,2.82,GHS,New Store
29,P11,7064.21,2403.51,170,59,95,301.81,Packaged,Berries,North Dublin,SKU_97,36.84,Zeta,0.44,4.91,GHS,Wilton Store
29,P11,2307.18,3543.42,383,137,96,208.29,Fresh,Berries,North Dublin,SKU_98,235.45,Roshni,0.94,3.06,InStore,Wexford Store
29,P11,1481.79,7256.52,160,273,92,316.68,Clothing,Dairy,South Dublin,SKU_99,454.73,Roshni,0.66,1.66,InStore,Arklow Store
29,P11,4551.84,3895.26,236,47,97,260.41,Packaged,Dairy,Mid-West,SKU_100,394.79,Omega,0.56,0.77,GHS,Wilton Store
29,P12,554.15,5657.52,126,292,78,224.11,Packaged,Frozen Foods,Kerry/Limerick,SKU_1,102.04,Omega,0.91,1.48,InStore,Arklow Store
29,P12,5159.07,4969.0,315,137,77,48.29,Clothing,Berries,South Dublin,SKU_2,78.36,Wick,0.45,3.43,GHS,Wexford Store
29,P12,4567.76,2381.76,239,263,95,58.67,Fresh,Snacks,North Dublin,SKU_3,33.98,Omega,0.54,1.19,GHS,Wilton Store
29,P12,7057.03,5328.34,271,43,73,233.71,Fresh,Snacks,North Dublin,SKU_4,57.51,Omega,0.78,1.33,GHS,New Store
29,P12,5946.46,445.1,338,197,92,499.13,Fresh,Frozen Foods,South Dublin,SKU_5,441.25,Roshni,0.65,4.12,InStore,Wexford Store
29,P12,3544.3,4464.93,379,269,82,17.89,Packaged,Frozen Foods,North Dublin,SKU_6,231.11,Omega,0.53,2.95,GHS,Wilton Store
29,P12,687.95,7484.53,290,279,74,331.7,Packaged,Berries,Kerry/Limerick,SKU_7,340.96,Roshni,0.41,1.15,GHS,Wexford Store
29,P12,6581.37,8259.04,445,299,76,354.49,Clothing,Beers,Mid-West,SKU_8,30.65,Zeta,0.8,4.38,GHS,Wexford Store
29,P12,6944.06,6401.81,475,83,84,175.6,Clothing,Berries,South Dublin,SKU_9,147.89,Omega,0.83,4.12,GHS,Wexford Store
29,P12,6766.92,9064.7,495,206,97,29.96,Packaged,Berries,South Dublin,SKU_10,308.54,Zeta,0.82,1.67,GHS,New Store
29,P12,1316.11,574.35,382,126,85,11.25,Packaged,Beers,Mid-West,SKU_11,450.97,Omega,0.72,2.69,GHS,New Store
29,P12,2921.74,6820.62,52,140,95,136.49,Packaged,Beers,Mid-West,SKU_12,467.74,Wick,0.29,4.85,GHS,Wilton Store
29,P12,5593.43,8941.7,142,133,95,168.97,Clothing,Berries,South Dublin,SKU_13,290.43,Roshni,0.86,3.99,GHS,Wexford Store
29,P12,9503.55,8993.8,67,178,83,36.23,Fresh,Breads,North Dublin,SKU_14,111.53,Omega,0.73,4.78,GHS,Arklow Store
29,P12,716.82,8236.63,419,201,76,165.55,Fresh,Berries,North Dublin,SKU_15,289.32,Zeta,0.22,3.58,InStore,Arklow Store
29,P12,9064.81,8302.93,252,137,84,344.74,Clothing,Breads,South Dublin,SKU_16,394.26,Omega,0.34,1.43,InStore,Wexford Store
29,P12,4498.89,7789.75,161,247,70,35.62,Clothing,Berries,South Dublin,SKU_17,95.07,Wick,0.31,3.98,InStore,Wilton Store
29,P12,9885.91,1011.34,64,284,71,419.35,Fresh,Frozen Foods,Kerry/Limerick,SKU_18,106.63,Wick,0.78,1.86,InStore,Arklow Store
29,P12,7656.71,6198.1,494,257,87,182.3,Packaged,Breads,Kerry/Limerick,SKU_19,265.28,Roshni,0.65,1.6,InStore,Arklow Store
29,P12,1450.23,4608.31,328,264,96,228.27,Packaged,Snacks,South Dublin,SKU_20,247.39,Zeta,0.9,4.94,InStore,New Store
29,P12,7542.5,3104.83,408,277,97,73.4,Clothing,Breads,North Dublin,SKU_21,375.3,Wick,0.11,2.59,InStore,Wilton Store
29,P12,2271.8,5818.72,345,42,70,287.49,Fresh,Beers,Kerry/Limerick,SKU_22,145.68,Roshni,0.84,1.8,InStore,New Store
29,P12,572.02,608.68,290,41,73,37.82,Packaged,Snacks,North Dublin,SKU_23,188.03,Wick,0.49,3.37,InStore,Wexford Store
29,P12,7671.38,6948.79,234,296,100,494.11,Fresh,Beers,Kerry/Limerick,SKU_24,310.91,Roshni,0.51,1.18,InStore,Wilton Store
29,P12,9542.61,7867.25,412,202,88,173.87,Clothing,Berries,Kerry/Limerick,SKU_25,297.55,Wick,0.36,3.69,GHS,Wexford Store
29,P12,9537.58,5575.98,324,284,90,158.08,Packaged,Berries,Kerry/Limerick,SKU_26,85.84,Wick,0.49,1.85,GHS,Wilton Store
29,P12,4349.36,6091.26,88,80,77,113.64,Clothing,Dairy,North Dublin,SKU_27,263.3,Roshni,0.84,3.85,GHS,New Store
29,P12,9761.0,9149.4,237,50,76,163.83,Clothing,Juice,Mid-West,SKU_28,388.34,Roshni,0.97,3.15,InStore,New Store
29,P12,3521.99,7568.76,254,224,93,457.56,Packaged,Beers,North Dublin,SKU_29,378.99,Omega,0.57,4.34,GHS,Arklow Store
29,P12,9328.89,4574.4,494,231,78,346.31,Packaged,Dairy,Mid-West,SKU_30,30.04,Omega,0.63,4.69,InStore,New Store
29,P12,4867.43,872.36,144,287,90,103.36,Packaged,Frozen Foods,Kerry/Limerick,SKU_31,171.96,Omega,0.43,0.67,GHS,Wexford Store
29,P12,4676.67,9350.82,456,231,76,291.88,Fresh,Snacks,North Dublin,SKU_32,21.64,Roshni,0.16,3.49,InStore,New Store
29,P12,1541.47,2007.31,99,131,72,91.33,Fresh,Breads,South Dublin,SKU_33,172.58,Zeta,0.46,4.0,InStore,Wilton Store
29,P12,5314.66,8881.05,126,112,94,413.41,Fresh,Breads,North Dublin,SKU_34,248.93,Omega,1.0,4.97,GHS,New Store
