Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
21,P5,5658.23,1464.93,251,245,91,301.56,Fresh,Snacks,North Dublin,SKU_40,312.43,Roshni,0.95,4.88,GHS,Arklow Store
21,P5,3199.92,4526.0,395,61,94,308.7,Fresh,Berries,Mid-West,SKU_41,61.44,Roshni,0.84,3.13,GHS,Wilton Store
21,P5,1701.08,760.6,141,178,76,34.79,Fresh,Beers,Mid-West,SKU_42,202.98,Roshni,0.81,2.79,GHS,Wilton Store
21,P5,505.8,5617.77,309,153,77,146.03,Packaged,Berries,South Dublin,SKU_43,397.52,Roshni,0.44,1.21,GHS,Wexford Store
21,P5,5558.05,7466.59,80,183,73,49.99,Clothing,Breads,Mid-West,SKU_44,306.91,Omega,0.69,4.08,GHS,New Store
21,P5,6212.93,2324.89,335,242,80,138.5,Fresh,Dairy,Kerry/Limerick,SKU_45,176.48,Omega,0.29,0.92,InStore,New Store
21,P5,4168.3,8008.28,263,230,80,85.46,Fresh,Dairy,Kerry/Limerick,SKU_46,401.91,Wick,0.78,3.65,InStore,Wexford Store
21,P5,7982.01,5207.86,269,100,97,399.95,Packaged,Dairy,North Dublin,SKU_47,133.23,Wick,0.17,1.58,InStore,Arklow Store
21,P5,2296.6,2984.86,206,39,100,226.2,Packaged,Juice,South Dublin,SKU_48,146.28,Zeta,0.32,1.74,InStore,Wilton Store
21,P5,7618.0,9381.89,444,205,99,453.08,Fresh,Snacks,South Dublin,SKU_49,172.51,Roshni,0.93,3.96,InStore,Arklow Store
21,P5,8153.82,8715.02,408,184,96,150.82,Packaged,Beers,Kerry/Limerick,SKU_50,82.82,Roshni,0.49,4.63,InStore,Arklow Store
21,P5,8264.9,986.35,120,212,87,452.61,Clothing,Breads,Kerry/Limerick,SKU_51,393.41,Wick,0.86,4.0,GHS,New Store
21,P5,8313.37,2042.2,357,155,91,103.34,Fresh,Beers,North Dublin,SKU_52,262.79,Wick,0.46,3.96,InStore,Wexford Store
21,P5,2595.19,2381.41,377,183,73,17.9,Packaged,Beers,Mid-West,SKU_53,409.7,Roshni,1.0,1.72,GHS,Wilton Store
21,P5,4104.27,5590.12,386,242,73,97.49,Clothing,Dairy,Mid-West,SKU_54,105.83,Zeta,0.38,2.43,GHS,Wilton Store
21,P5,6302.83,2751.52,414,92,98,440.85,Packaged,Snacks,North Dublin,SKU_55,272.31,Omega,0.56,3.01,InStore,New Store
21,P5,7757.21,7257.26,386,267,99,246.85,Fresh,Dairy,Kerry/Limerick,SKU_56,350.67,Roshni,0.43,4.98,GHS,Arklow Store
21,P5,1678.99,8207.18,244,244,84,295.4,Fresh,Snacks,North Dublin,SKU_57,132.16,Zeta,0.99,3.19,InStore,Arklow Store
21,P5,9271.28,1766.02,370,33,76,26.94,Packaged,Dairy,Kerry/Limerick,SKU_58,225.66,Zeta,0.38,1.81,InStore,Wexford Store
21,P5,1839.95,2380.09,144,124,92,478.77,Fresh,Frozen Foods,North Dublin,SKU_59,229.78,Zeta,0.81,1.1,InStore,Arklow Store
21,P5,2478.72,620.44,174,88,78,163.96,Packaged,Berries,Mid-West,SKU_60,159.51,Roshni,0.65,4.95,GHS,New Store
21,P5,2426.04,5769.73,320,68,94,207.0,Fresh,Beers,South Dublin,SKU_61,39.12,Wick,0.94,2.97,GHS,Wilton Store
21,P5,7536.99,1194.46,102,236,91,321.88,Fresh,Beers,South Dublin,SKU_62,71.34,Roshni,0.45,1.04,InStore,Wilton Store
21,P5,3788.25,4648.02,260,39,73,199.9,Clothing,Dairy,Mid-West,SKU_63,479.78,Omega,0.13,2.22,GHS,Wexford Store
21,P5,9581.45,7412.94,457,201,90,276.51,Fresh,Frozen Foods,Kerry/Limerick,SKU_64,393.52,Omega,0.64,4.58,InStore,Arklow Store
21,P5,4555.38,4047.18,309,276,88,111.76,Clothing,Snacks,Kerry/Limerick,SKU_65,81.82,Zeta,0.93,4.35,InStore,Arklow Store
21,P5,9255.64,2474.26,160,125,71,129.86,Fresh,Juice,North Dublin,SKU_66,117.38,Zeta,0.23,3.38,GHS,Wilton Store
21,P5,2841.15,7720.08,125,278,71,139.49,Clothing,Juice,North Dublin,SKU_67,377.34,Omega,0.49,2.69,InStore,Wexford Store
21,P5,8892.77,5533.43,240,106,94,277.11,Fresh,Berries,Mid-West,SKU_68,201.29,Roshni,0.44,0.55,InStore,Wilton Store
21,P5,8442.02,4689.63,461,219,73,79.59,Clothing,Dairy,Kerry/Limerick,SKU_69,387.4,Wick,0.98,4.71,InStore,Wexford Store
21,P5,5920.77,1439.32,129,235,94,256.38,Packaged,Snacks,South Dublin,SKU_70,310.99,Wick,0.56,3.9,GHS,Wilton Store
21,P5,7945.46,6056.86,417,255,97,388.63,Packaged,Frozen Foods,Kerry/Limerick,SKU_71,47.87,Omega,0.81,3.1,InStore,Wexford Store
21,P5,8844.56,1432.34,296,181,70,159.64,Clothing,Berries,South Dublin,SKU_72,20.99,Roshni,0.28,4.8,GHS,Arklow Store
21,P5,3736.85,5286.67,284,140,100,149.48,Fresh,Dairy,Kerry/Limerick,SKU_73,473.78,Wick,0.18,3.44,InStore,Wexford Store
21,P5,3265.26,8434.79,391,248,87,416.0,Clothing,Snacks,South Dublin,SKU_74,345.85,Roshni,0.92,2.47,InStore,Wexford Store
21,P5,7979.63,9198.61,448,48,89,324.85,Packaged,Frozen Foods,Kerry/Limerick,SKU_75,257.42,Omega,0.34,4.43,GHS,Wilton Store
21,P5,8845.67,3344.18,376,158,79,153.47,Packaged,Dairy,Mid-West,SKU_76,372.4,Zeta,0.99,1.53,GHS,Wilton Store
21,P5,7158.42,2852.78,279,180,90,215.16,Packaged,Breads,Kerry/Limerick,SKU_77,175.77,Zeta,0.69,4.42,InStore,Wilton Store
21,P5,6595.5,7180.19,405,85,98,481.74,Clothing,Juice,North Dublin,SKU_78,494.75,Roshni,0.13,4.33,InStore,New Store
21,P5,3972.63,8983.48,397,50,99,297.02,Clothing,Breads,North Dublin,SKU_79,399.3,Omega,0.93,3.23,InStore,Wexford Store
21,P5,8967.95,6015.76,352,245,75,375.9,Fresh,Dairy,Kerry/Limerick,SKU_80,37.06,Zeta,0.61,1.88,GHS,Wilton Store
21,P5,2551.47,4616.97,141,229,84,243.79,Fresh,Juice,South Dublin,SKU_81,483.89,Wick,0.69,1.21,GHS,Arklow Store
21,P5,8589.18,4733.95,495,209,94,434.17,Clothing,Dairy,Kerry/Limerick,SKU_82,123.36,Roshni,0.55,2.49,InStore,Wexford Store
21,P5,5724.21,813.45,385,202,94,285.85,Fresh,Breads,Mid-West,SKU_83,256.38,Zeta,0.97,4.58,InStore,Wexford Store
21,P5,3247.84,3508.89,125,220,96,60.55,Fresh,Juice,Kerry/Limerick,SKU_84,170.36,Omega,0.11,3.85,InStore,Wilton Store
21,P5,3542.16,3915.83,210,53,71,222.71,Packaged,Juice,South Dublin,SKU_85,158.17,Roshni,0.76,4.1,InStore,New Store
21,P5,7485.95,1196.62,217,244,82,412.82,Fresh,Juice,Mid-West,SKU_86,361.12,Omega,0.8,4.33,GHS,Wexford Store
21,P5,4428.0,4168.75,197,192,94,116.73,Clothing,Berries,Mid-West,SKU_87,385.64,Zeta,0.67,0.52,GHS,Wilton Store
21,P5,2618.15,5897.87,485,98,84,194.63,Packaged,Beers,Mid-West,SKU_88,311.36,Zeta,0.29,4.58,InStore,Arklow Store
21,P5,2535.23,5311.21,406,181,95,394.14,Fresh,Frozen Foods,North Dublin,SKU_89,245.08,Omega,0.42,0.61,InStore,Wexford Store
21,P5,3449.7,8730.1,260,158,73,213.04,Clothing,Breads,North Dublin,SKU_90,446.88,Roshni,0.39,4.63,GHS,Wilton Store
21,P5,8272.23,3978.1,72,226,98,67.8,Clothing,Breads,North Dublin,SKU_91,391.75,Wick,0.26,3.01,GHS,Wilton Store
21,P5,6392.18,6200.67,389,69,82,416.28,Clothing,Berries,Mid-West,SKU_92,211.67,Omega,0.44,1.99,GHS,Wexford Store
21,P5,5252.25,9316.25,380,83,82,40.17,Packaged,Frozen Foods,North Dublin,SKU_93,254.77,Wick,0.53,4.9,InStore,New Store
21,P5,3017.22,9349.84,336,33,100,239.86,Clothing,Breads,North Dublin,SKU_94,44.56,Omega,0.93,1.74,InStore,Wilton Store
21,P5,4718.26,8319.42,260,169,99,298.93,Packaged,Dairy,Mid-West,SKU_95,240.58,Zeta,0.55,2.9,InStore,Wilton Store
21,P5,2724.56,2121.94,403,149,78,112.66,Packaged,Snacks,South Dublin,SKU_96,496.34,Omega,0.24,0.55,GHS,Wexford Store
21,P5,9616.88,2022.77,420,225,93,471.32,Packaged,Juice,North Dublin,SKU_97,74.95,Wick,0.2,4.01,InStore,New Store
21,P5,8054.68,900.48,448,102,84,415.77,Fresh,Frozen Foods,Kerry/Limerick,SKU_98,50.24,Zeta,0.26,3.65,InStore,Wilton Store
21,P5,1671.76,8158.47,172,210,79,157.11,Fresh,Beers,Mid-West,SKU_99,463.59,Omega,0.24,4.8,GHS,Wexford Store
21,P5,1403.93,2324.55,92,106,95,95.82,Clothing,Snacks,North Dublin,SKU_100,378.66,Wick,0.69,4.25,InStore,Arklow Store
21,P6,7497.67,5748.98,496,197,90,172.44,Clothing,Snacks,Kerry/Limerick,SKU_1,221.97,Roshni,0.31,1.7,InStore,Arklow Store
21,P6,5137.39,439.68,486,299,76,150.61,Clothing,Snacks,North Dublin,SKU_2,402.94,Roshni,0.26,2.7,InStore,Arklow Store
21,P6,7928.49,9365.43,430,200,76,273.66,Clothing,Frozen Foods,Kerry/Limerick,SKU_3,437.0,Roshni,0.51,2.08,GHS,Wilton Store
21,P6,6368.06,3359.52,407,67,75,431.12,Clothing,Dairy,South Dublin,SKU_4,235.06,Wick,0.34,2.78,InStore,Wilton Store
21,P6,6179.34,7894.57,269,31,88,397.64,Clothing,Dairy,Kerry/Limerick,SKU_5,237.56,Wick,0.54,4.9,GHS,Wilton Store
21,P6,1417.89,662.91,226,242,78,405.89,Fresh,Beers,North Dublin,SKU_6,32.22,Zeta,0.99,2.72,InStore,New Store
21,P6,6660.35,7201.11,112,84,87,103.72,Packaged,Beers,Kerry/Limerick,SKU_7,348.4,Roshni,0.39,3.54,InStore,New Store
21,P6,6512.7,979.1,220,82,88,91.74,Clothing,Breads,North Dublin,SKU_8,447.9,Roshni,0.71,2.51,GHS,Wexford Store
21,P6,8059.07,9274.32,90,134,99,134.22,Clothing,Beers,North Dublin,SKU_9,272.63,Omega,0.95,4.95,InStore,Wilton Store
21,P6,3743.14,3280.95,223,89,71,441.87,Packaged,Breads,Mid-West,SKU_10,240.21,Roshni,0.58,4.96,GHS,Arklow Store
21,P6,8718.64,8254.38,164,32,94,14.77,Fresh,Frozen Foods,Kerry/Limerick,SKU_11,369.03,Wick,0.52,3.86,InStore,Wexford Store
21,P6,6270.66,5585.84,340,147,84,254.36,Fresh,Breads,Mid-West,SKU_12,378.31,Zeta,0.27,3.21,GHS,Wexford Store
21,P6,6783.83,5185.76,370,75,97,454.46,Packaged,Berries,Mid-West,SKU_13,286.39,Omega,0.55,3.73,GHS,Arklow Store
21,P6,1935.25,9270.59,153,78,78,290.23,Packaged,Snacks,South Dublin,SKU_14,269.82,Roshni,0.17,1.73,GHS,New Store
21,P6,7879.28,6545.71,380,220,88,204.49,Packaged,Snacks,Mid-West,SKU_15,310.31,Roshni,0.16,3.97,InStore,Wilton Store
21,P6,5911.2,9015.37,132,213,92,78.36,Packaged,Snacks,Kerry/Limerick,SKU_16,341.34,Zeta,0.29,2.35,GHS,New Store
21,P6,9813.66,1871.97,452,296,80,310.8,Fresh,Berries,Kerry/Limerick,SKU_17,242.15,Omega,0.81,4.21,InStore,New Store
21,P6,6348.76,3977.8,305,253,86,33.64,Fresh,Dairy,North Dublin,SKU_18,432.91,Zeta,0.68,1.3,InStore,Arklow Store
21,P6,8185.75,8010.72,427,87,74,360.08,Fresh,Berries,South Dublin,SKU_19,69.77,Omega,0.11,2.23,GHS,Wilton Store
21,P6,5035.95,2084.43,72,152,76,406.01,Packaged,Snacks,Mid-West,SKU_20,12.72,Roshni,0.46,1.82,GHS,Wilton Store
21,P6,1421.1,7869.22,207,239,82,28.84,Clothing,Beers,Mid-West,SKU_21,181.81,Roshni,0.98,3.68,InStore,Arklow Store
21,P6,1811.52,6629.08,360,178,79,38.13,Clothing,Breads,Kerry/Limerick,SKU_22,495.97,Omega,0.19,0.7,InStore,Wexford Store
21,P6,9599.4,2972.72,185,40,81,376.34,Clothing,Snacks,Kerry/Limerick,SKU_23,18.66,Roshni,0.15,0.98,InStore,Wexford Store
21,P6,5824.7,3071.09,314,123,82,122.67,Packaged,Juice,South Dublin,SKU_24,355.09,Zeta,0.45,0.71,GHS,Arklow Store
21,P6,8056.28,1254.24,473,285,89,71.96,Fresh,Beers,South Dublin,SKU_25,421.02,Omega,0.57,1.39,GHS,Wilton Store
21,P6,5857.01,5401.82,290,142,93,86.77,Clothing,Berries,South Dublin,SKU_26,490.04,Wick,0.41,4.16,InStore,Wilton Store
21,P6,5525.59,770.85,316,191,83,10.61,Fresh,Breads,Mid-West,SKU_27,140.59,Zeta,0.43,2.07,InStore,Wilton Store
21,P6,3010.43,3773.47,147,59,88,439.47,Fresh,Berries,South Dublin,SKU_28,297.2,Omega,0.12,1.1,InStore,Arklow Store
21,P6,887.24,9071.37,492,66,74,259.53,Fresh,Breads,Kerry/Limerick,SKU_29,109.85,Wick,0.41,0.97,GHS,New Store
21,P6,2378.51,1981.78,208,291,89,202.91,Clothing,Dairy,South Dublin,SKU_30,72.14,Zeta,0.2,2.23,InStore,New Store
21,P6,9539.75,4701.95,95,294,72,336.49,Clothing,Dairy,Mid-West,SKU_31,278.71,Omega,0.72,4.1,GHS,Arklow Store
21,P6,4978.47,4376.1,337,203,72,409.05,Clothing,Dairy,South Dublin,SKU_32,20.0,Roshni,0.26,4.84,InStore,Arklow Store
21,P6,4900.45,8853.53,103,85,73,20.55,Packaged,Frozen Foods,Mid-West,SKU_33,459.38,Roshni,0.76,2.1,GHS,New Store
21,P6,5876.26,1084.59,60,153,86,457.42,Packaged,Berries,Kerry/Limerick,SKU_34,417.1,Omega,0.41,4.4,GHS,Wilton Store
21,P6,5922.68,2126.43,62,240,82,106.47,Packaged,Snacks,Kerry/Limerick,SKU_35,476.15,Zeta,0.63,3.72,InStore,Wilton Store
21,P6,5802.14,1558.43,171,125,74,99.25,Clothing,Breads,North Dublin,SKU_36,486.36,Zeta,0.44,4.59,GHS,New Store
21,P6,4373.49,2772.06,128,120,95,391.26,Packaged,Frozen Foods,Kerry/Limerick,SKU_37,167.78,Omega,0.99,4.52,InStore,New Store
21,P6,709.05,6804.48,224,194,83,126.71,Fresh,Berries,North Dublin,SKU_38,288.88,Wick,0.2,3.94,GHS,New Store
21,P6,2989.79,574.59,224,204,85,288.42,Fresh,Dairy,Mid-West,SKU_39,204.38,Omega,0.42,2.42,GHS,New Store
21,P6,558.25,7687.39,478,86,84,306.28,Fresh,Dairy,North Dublin,SKU_40,292.4,Wick,0.51,3.62,GHS,New Store
21,P6,7763.24,1692.02,478,114,87,279.54,Fresh,Berries,Mid-West,SKU_41,266.7,Roshni,0.87,4.13,GHS,Arklow Store
21,P6,1961.36,3507.7,82,232,100,133.17,Fresh,Dairy,Kerry/Limerick,SKU_42,481.33,Roshni,0.54,2.81,GHS,Wilton Store
21,P6,7646.6,5620.73,284,178,89,347.44,Clothing,Juice,South Dublin,SKU_43,115.18,Zeta,0.75,2.55,InStore,Wilton Store
21,P6,5670.1,7959.86,135,79,100,72.39,Clothing,Berries,South Dublin,SKU_44,342.74,Roshni,0.96,2.54,InStore,Wilton Store
21,P6,2898.22,5730.29,178,139,83,269.68,Packaged,Juice,Mid-West,SKU_45,158.07,Omega,0.3,2.87,GHS,Wexford Store
21,P6,7729.65,770.17,486,285,78,75.75,Clothing,Snacks,Kerry/Limerick,SKU_46,445.9,Roshni,0.11,2.62,InStore,New Store
21,P6,6670.67,2409.56,277,202,78,358.04,Packaged,Beers,Kerry/Limerick,SKU_47,386.14,Omega,0.56,1.75,GHS,Arklow Store
21,P6,8354.04,4209.61,241,100,70,485.93,Fresh,Beers,Mid-West,SKU_48,330.08,Wick,0.27,4.75,GHS,New Store
21,P6,784.92,7055.95,133,75,73,162.45,Clothing,Breads,South Dublin,SKU_49,435.96,Omega,0.28,3.17,InStore,Wexford Store
21,P6,3719.25,5849.45,247,61,88,104.8,Packaged,Berries,South Dublin,SKU_50,45.29,Roshni,0.47,4.06,GHS,Wilton Store
21,P6,3902.02,8011.4,259,203,76,35.01,Fresh,Frozen Foods,Mid-West,SKU_51,230.02,Wick,0.75,3.46,GHS,Wilton Store
21,P6,7702.97,7399.14,322,141,95,377.17,Fresh,Dairy,Kerry/Limerick,SKU_52,20.79,Roshni,0.96,4.91,GHS,Wexford Store
21,P6,8598.64,6842.53,178,170,80,328.67,Packaged,Snacks,Mid-West,SKU_53,121.23,Zeta,0.77,3.06,InStore,New Store
21,P6,2727.68,781.59,500,235,97,74.18,Fresh,Beers,North Dublin,SKU_54,78.31,Zeta,0.25,4.26,GHS,Wilton Store
21,P6,4767.11,6681.14,257,121,99,443.78,Packaged,Snacks,Kerry/Limerick,SKU_55,117.09,Wick,0.2,0.54,GHS,Arklow Store
21,P6,7781.27,8798.49,116,71,83,380.86,Packaged,Dairy,South Dublin,SKU_56,214.94,Omega,0.63,4.5,InStore,Wexford Store
21,P6,9625.93,2222.3,449,75,71,467.31,Packaged,Beers,Mid-West,SKU_57,55.96,Omega,0.34,2.23,GHS,Arklow Store
21,P6,9543.45,6526.34,157,130,75,27.7,Fresh,Juice,South Dublin,SKU_58,228.96,Omega,0.49,1.73,InStore,Wilton Store
21,P6,6860.01,6138.29,484,42,92,54.3,Packaged,Berries,Mid-West,SKU_59,26.79,Zeta,0.46,1.12,InStore,New Store
21,P6,8705.12,8028.09,494,295,96,111.99,Packaged,Breads,South Dublin,SKU_60,310.54,Omega,0.96,4.8,GHS,Arklow Store
21,P6,675.14,8475.07,340,33,77,391.83,Fresh,Frozen Foods,Mid-West,SKU_61,288.06,Zeta,0.15,4.32,GHS,Arklow Store
21,P6,8612.88,6055.31,339,223,98,233.25,Fresh,Breads,Kerry/Limerick,SKU_62,87.55,Omega,0.6,2.89,GHS,Wilton Store
21,P6,9547.55,6298.7,494,34,71,25.54,Clothing,Dairy,Mid-West,SKU_63,190.73,Zeta,0.55,3.69,GHS,New Store
21,P6,5225.53,4654.33,403,288,100,351.58,Packaged,Snacks,South Dublin,SKU_64,164.62,Omega,0.49,1.34,InStore,Wilton Store
21,P6,7673.85,3350.93,336,103,81,46.56,Fresh,Snacks,South Dublin,SKU_65,312.28,Roshni,0.23,4.17,InStore,Wilton Store
21,P6,6371.11,3546.56,263,132,89,237.25,Clothing,Frozen Foods,Kerry/Limerick,SKU_66,40.49,Omega,0.24,2.34,InStore,Wilton Store
21,P6,8078.07,7697.87,64,230,87,450.53,Fresh,Beers,South Dublin,SKU_67,150.29,Omega,0.39,4.39,GHS,Arklow Store
21,P6,6144.38,6544.34,235,110,89,223.52,Packaged,Breads,Kerry/Limerick,SKU_68,293.02,Zeta,0.21,0.81,InStore,Wexford Store
21,P6,6020.34,1456.59,256,133,91,156.53,Packaged,Dairy,North Dublin,SKU_69,75.19,Zeta,0.36,3.85,InStore,Arklow Store
21,P6,4302.85,8099.3,226,287,86,300.56,Packaged,Frozen Foods,Mid-West,SKU_70,41.63,Wick,0.6,3.69,GHS,Arklow Store
21,P6,1240.85,2196.0,313,39,78,138.73,Clothing,Berries,South Dublin,SKU_71,150.21,Zeta,0.98,1.99,GHS,Wilton Store
21,P6,5477.04,2671.7,352,168,95,262.37,Fresh,Frozen Foods,Kerry/Limerick,SKU_72,204.09,Zeta,0.18,4.64,InStore,Wilton Store
21,P6,5691.4,6643.16,405,281,90,446.92,Packaged,Snacks,South Dublin,SKU_73,148.33,Roshni,0.64,2.04,InStore,Wilton Store
21,P6,2675.08,4993.94,118,68,90,89.3,Packaged,Berries,South Dublin,SKU_74,237.61,Wick,0.35,3.19,InStore,Wilton Store
21,P6,7060.12,1150.6,349,45,72,309.21,Fresh,Dairy,Mid-West,SKU_75,88.31,Roshni,0.87,1.64,InStore,New Store
21,P6,8627.68,8203.43,355,44,70,155.08,Fresh,Juice,Kerry/Limerick,SKU_76,259.92,Omega,0.91,2.56,GHS,Wilton Store
21,P6,8380.14,1149.1,476,166,79,12.59,Fresh,Beers,North Dublin,SKU_77,111.79,Roshni,0.34,3.09,InStore,Wilton Store
21,P6,757.8,2116.92,53,37,88,224.9,Fresh,Beers,Mid-West,SKU_78,96.47,Wick,0.43,0.8,InStore,Wexford Store
21,P6,1507.52,8409.19,206,182,85,393.47,Fresh,Juice,South Dublin,SKU_79,298.64,Wick,0.56,1.74,InStore,Wilton Store
21,P6,2395.57,5352.12,206,82,75,194.51,Packaged,Dairy,North Dublin,SKU_80,172.87,Omega,0.69,3.93,GHS,Wilton Store
21,P6,2494.37,3928.57,417,108,86,390.68,Fresh,Berries,South Dublin,SKU_81,349.06,Omega,0.81,4.27,GHS,New Store
21,P6,6294.71,2782.38,367,42,87,226.23,Clothing,Snacks,North Dublin,SKU_82,65.55,Zeta,0.53,2.27,InStore,Arklow Store
21,P6,4430.09,8977.32,271,278,94,161.42,Packaged,Frozen Foods,Mid-West,SKU_83,27.0,Roshni,0.83,1.17,GHS,Wexford Store
21,P6,6827.11,3999.97,482,213,80,216.54,Packaged,Frozen Foods,North Dublin,SKU_84,159.94,Zeta,0.74,4.06,GHS,New Store
21,P6,9567.26,5794.31,210,170,79,466.99,Clothing,Berries,Kerry/Limerick,SKU_85,380.46,Omega,0.12,1.27,InStore,Arklow Store
21,P6,5684.2,3170.28,91,52,83,69.79,Fresh,Berries,Kerry/Limerick,SKU_86,476.9,Roshni,0.68,0.9,GHS,Arklow Store
21,P6,5867.34,1372.9,258,268,94,368.1,Packaged,Juice,Mid-West,SKU_87,346.74,Roshni,0.31,3.53,InStore,New Store
21,P6,834.28,3088.03,51,113,98,178.27,Clothing,Berries,South Dublin,SKU_88,219.35,Roshni,0.18,3.16,GHS,Wexford Store
21,P6,5779.93,2948.39,446,149,72,56.43,Clothing,Snacks,Mid-West,SKU_89,16.72,Roshni,0.46,4.06,InStore,Wexford Store
21,P6,4438.83,660.22,116,176,89,120.45,Clothing,Snacks,South Dublin,SKU_90,370.98,Zeta,0.84,2.93,InStore,Arklow Store
21,P6,732.16,9467.7,414,235,76,261.6,Fresh,Snacks,Kerry/Limerick,SKU_91,133.7,Wick,0.54,2.81,GHS,Arklow Store
21,P6,1851.35,3351.32,118,228,80,346.33,Clothing,Snacks,North Dublin,SKU_92,255.35,Roshni,0.76,3.04,InStore,Wexford Store
21,P6,3713.02,7726.78,104,88,92,209.19,Fresh,Dairy,Kerry/Limerick,SKU_93,22.42,Omega,0.78,2.97,InStore,Arklow Store
21,P6,8098.84,5615.56,222,65,84,478.07,Fresh,Frozen Foods,North Dublin,SKU_94,24.51,Omega,0.15,0.65,InStore,Wexford Store
21,P6,3624.4,452.23,96,197,89,432.49,Fresh,Dairy,Kerry/Limerick,SKU_95,284.99,Zeta,0.82,3.24,GHS,New Store
21,P6,6130.25,3644.19,492,189,79,374.83,Clothing,Frozen Foods,North Dublin,SKU_96,40.21,Roshni,0.82,3.26,GHS,Wilton Store
21,P6,7079.44,7416.13,218,218,76,274.84,Fresh,Snacks,North Dublin,SKU_97,135.14,Roshni,0.4,4.61,InStore,New Store
21,P6,8546.07,6755.47,420,195,90,184.19,Fresh,Breads,North Dublin,SKU_98,26.82,Omega,0.24,4.87,GHS,Arklow Store
21,P6,7520.46,2301.13,123,116,94,314.32,Fresh,Beers,Kerry/Limerick,SKU_99,369.85,Omega,0.3,2.82,InStore,Wexford Store
21,P6,1854.32,7164.27,456,134,75,141.54,Fresh,Breads,South Dublin,SKU_100,393.83,Roshni,0.25,2.9,InStore,Arklow Store
21,P7,5858.32,2765.73,452,291,92,310.05,Fresh,Beers,North Dublin,SKU_1,339.73,Wick,0.63,1.82,GHS,Arklow Store
21,P7,3217.23,2125.16,335,108,93,258.28,Fresh,Frozen Foods,Mid-West,SKU_2,198.24,Omega,0.84,0.91,InStore,Wilton Store
21,P7,4918.91,7597.83,346,129,95,475.13,Clothing,Juice,Kerry/Limerick,SKU_3,182.94,Omega,0.77,4.06,GHS,Wexford Store
21,P7,7976.68,5138.93,306,129,75,113.46,Fresh,Beers,North Dublin,SKU_4,75.27,Omega,0.98,3.15,InStore,Arklow Store
21,P7,8673.22,8545.95,259,246,84,153.65,Clothing,Breads,South Dublin,SKU_5,431.43,Roshni,0.45,4.36,GHS,Wexford Store
21,P7,8912.81,7435.37,117,269,70,294.33,Fresh,Berries,South Dublin,SKU_6,369.45,Wick,0.18,1.37,InStore,Wilton Store
21,P7,2602.38,6397.44,302,290,77,397.67,Packaged,Berries,North Dublin,SKU_7,50.39,Roshni,0.18,3.17,GHS,Arklow Store
21,P7,4011.36,2090.91,95,161,87,469.79,Packaged,Frozen Foods,North Dublin,SKU_8,483.97,Zeta,0.98,3.89,GHS,Wexford Store
21,P7,5410.17,859.39,91,138,79,62.57,Packaged,Breads,North Dublin,SKU_9,309.96,Wick,0.59,2.92,GHS,Arklow Store
21,P7,2012.28,1210.19,449,300,74,148.84,Fresh,Juice,Mid-West,SKU_10,241.41,Wick,0.42,0.59,InStore,Wexford Store
21,P7,8068.69,8488.03,407,118,89,290.23,Packaged,Frozen Foods,Mid-West,SKU_11,167.35,Omega,0.22,3.27,GHS,Arklow Store
21,P7,9812.0,2096.08,265,272,80,38.74,Clothing,Beers,Kerry/Limerick,SKU_12,364.03,Zeta,0.76,4.39,InStore,Arklow Store
21,P7,8193.34,949.59,76,54,92,153.24,Fresh,Juice,Kerry/Limerick,SKU_13,153.99,Wick,0.34,4.03,InStore,Wexford Store
21,P7,8404.45,3509.48,60,51,96,107.4,Packaged,Juice,Mid-West,SKU_14,407.95,Omega,0.9,1.57,InStore,Wexford Store
21,P7,3738.98,7305.44,241,49,88,305.7,Packaged,Snacks,Kerry/Limerick,SKU_15,288.94,Roshni,0.58,1.87,GHS,Wilton Store
21,P7,6914.13,3592.34,74,240,79,357.09,Fresh,Juice,South Dublin,SKU_16,476.35,Omega,0.23,2.49,GHS,New Store
21,P7,974.35,8896.08,379,245,93,58.79,Clothing,Frozen Foods,Mid-West,SKU_17,246.04,Zeta,0.85,1.68,InStore,Wilton Store
21,P7,7133.75,9260.16,113,80,72,245.8,Fresh,Juice,South Dublin,SKU_18,69.69,Roshni,0.52,2.52,GHS,Arklow Store
21,P7,593.24,2267.93,440,89,75,66.64,Fresh,Beers,Mid-West,SKU_19,333.93,Omega,0.69,0.76,GHS,Wilton Store
21,P7,9294.09,2118.15,232,113,87,354.65,Packaged,Breads,Kerry/Limerick,SKU_20,106.48,Roshni,0.11,0.85,InStore,Wexford Store
21,P7,1297.14,5556.45,328,267,75,230.41,Fresh,Juice,Kerry/Limerick,SKU_21,422.5,Wick,0.38,3.84,InStore,Wexford Store
21,P7,2189.36,1549.02,300,229,78,393.14,Fresh,Berries,Kerry/Limerick,SKU_22,313.12,Roshni,0.59,1.78,GHS,Arklow Store
21,P7,5017.06,8725.3,237,147,100,139.48,Packaged,Juice,North Dublin,SKU_23,381.52,Zeta,0.43,2.85,GHS,Wilton Store
21,P7,8673.3,6101.82,79,58,76,309.29,Fresh,Frozen Foods,Mid-West,SKU_24,250.46,Zeta,0.59,2.82,GHS,Wilton Store
